county,state,voteshare,year,dem1912_3party,note,incparty,incumbency,attacks,electionyearattacks,coastal
LUNENBURG,VA,0.6570000052452087,1956,NA,.,-1,-1,0,0,0
LUNENBURG,VA,0.633899986743927,1960,NA,.,-1,0,0,0,0
LUNENBURG,VA,0.3792000114917755,1964,NA,.,1,1,0,0,0
LUNENBURG,VA,0.4997999966144562,1968,NA,.,1,0,0,0,0
LUNENBURG,VA,0.29760000109672546,1972,NA,.,-1,-1,0,0,0
LUNENBURG,VA,0.48919999599456787,1976,NA,.,-1,-1,0,0,0
LUNENBURG,VA,0.48910000920295715,1980,NA,.,1,1,0,0,0
LUNENBURG,VA,0.3926999866962433,1984,NA,.,-1,-1,0,0,0
LUNENBURG,VA,0.42500001192092896,1988,NA,.,-1,0,0,0,0
LUNENBURG,VA,0.4832000136375427,1992,NA,.,-1,-1,0,0,0
LUNENBURG,VA,0.49160000681877136,1996,NA,.,1,1,0,0,0
LUNENBURG,VA,0.4465999901294708,2e3,NA,.,1,0,0,0,0
LUNENBURG,VA,0.45249998569488525,2004,NA,.,-1,-1,0,0,0
LUNENBURG,VA,0.48240000009536743,2008,NA,.,-1,0,0,0,0
LUNENBURG,VA,0.4747945964336395,2012,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.4690000116825104,1872,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.6151515245437622,1880,NA,.,-1,0,0,0,0
LYNCHBURG,VA,0.5336008071899414,1888,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.6411290168762207,1892,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.5015290379524231,1896,NA,.,1,0,0,0,0
LYNCHBURG,VA,0.6209999918937683,1900,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.7731854915618896,1904,NA,.,-1,0,0,0,0
LYNCHBURG,VA,0.6700302958488464,1908,NA,.,-1,0,0,0,0
LYNCHBURG,VA,0.9308755993843079,1912,0.81947261095047,.,-1,-1,0,0,0
LYNCHBURG,VA,0.8054711222648621,1916,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.7747474908828735,1920,NA,.,1,0,0,0,0
LYNCHBURG,VA,0.7759162187576294,1924,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.4209999740123749,1928,NA,.,-1,0,0,0,0
LYNCHBURG,VA,0.7530487775802612,1932,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.7289156317710876,1936,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.703406810760498,1940,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.6422845721244812,1944,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.5111110806465149,1948,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.3517869710922241,1952,NA,.,1,0,0,0,0
LYNCHBURG,VA,0.33059999346733093,1956,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.40560001134872437,1960,NA,.,-1,0,0,0,0
LYNCHBURG,VA,0.40220001339912415,1964,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.3021000027656555,1968,NA,.,1,0,0,0,0
LYNCHBURG,VA,0.24089999496936798,1972,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.3610000014305115,1976,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.33799999952316284,1980,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.3212999999523163,1984,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.3508000075817108,1988,NA,.,-1,0,0,0,0
LYNCHBURG,VA,0.43369999527931213,1992,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.4733000099658966,1996,NA,.,1,1,0,0,0
LYNCHBURG,VA,0.45320001244544983,2e3,NA,.,1,0,0,0,0
LYNCHBURG,VA,0.4487999975681305,2004,NA,.,-1,-1,0,0,0
LYNCHBURG,VA,0.4797999858856201,2008,NA,.,-1,0,0,0,0
LYNCHBURG,VA,0.446075439453125,2012,NA,.,1,1,0,0,0
MADISON,VA,0.6290000081062317,1872,NA,.,-1,-1,0,0,0
MADISON,VA,0.9210000038146973,1876,NA,.,-1,0,0,0,0
MADISON,VA,0.6068152189254761,1880,NA,.,-1,0,0,0,0
MADISON,VA,0.5360000133514404,1884,NA,.,-1,0,0,0,0
MADISON,VA,0.5139999985694885,1888,NA,.,1,1,0,0,0
MADISON,VA,0.6581469774246216,1892,NA,.,-1,-1,0,0,0
MADISON,VA,0.6008024215698242,1896,NA,.,1,0,0,0,0
MADISON,VA,0.5977822542190552,1900,NA,.,-1,-1,0,0,0
MADISON,VA,0.6480000019073486,1904,NA,.,-1,0,0,0,0
MADISON,VA,0.6046046018600464,1908,NA,.,-1,0,0,0,0
MADISON,VA,0.6570796370506287,1912,0.5957873463630676,.,-1,-1,0,0,0
MADISON,VA,0.6215943694114685,1916,NA,.,1,1,0,0,0
MADISON,VA,0.5364372730255127,1920,NA,.,1,0,0,0,0
MADISON,VA,0.6296680569648743,1924,NA,.,-1,-1,0,0,0
MADISON,VA,0.42900002002716064,1928,NA,.,-1,0,0,0,0
MADISON,VA,0.6193353533744812,1932,NA,.,-1,-1,0,0,0
MADISON,VA,0.5485485792160034,1936,NA,.,1,1,0,0,0
MADISON,VA,0.5175526738166809,1940,NA,.,1,1,0,0,0
MADISON,VA,0.4314314126968384,1944,NA,.,1,1,0,0,0
MADISON,VA,0.39258450269699097,1948,NA,.,1,1,0,0,0
MADISON,VA,0.34789159893989563,1952,NA,.,1,0,0,0,0
MADISON,VA,0.3853999972343445,1956,NA,.,-1,-1,0,0,0
MADISON,VA,0.38920000195503235,1960,NA,.,-1,0,0,0,0
MADISON,VA,0.44850000739097595,1964,NA,.,1,1,0,0,0
MADISON,VA,0.28690001368522644,1968,NA,.,1,0,0,0,0
MADISON,VA,0.25529998540878296,1972,NA,.,-1,-1,0,0,0
MADISON,VA,0.46160000562667847,1976,NA,.,-1,-1,0,0,0
MADISON,VA,0.4081999957561493,1980,NA,.,1,1,0,0,0
MADISON,VA,0.32350000739097595,1984,NA,.,-1,-1,0,0,0
MADISON,VA,0.36329999566078186,1988,NA,.,-1,0,0,0,0
MADISON,VA,0.4207000136375427,1992,NA,.,-1,-1,0,0,0
MADISON,VA,0.4302999973297119,1996,NA,.,1,1,0,0,0
MADISON,VA,0.3855000138282776,2e3,NA,.,1,0,0,0,0
MADISON,VA,0.37959998846054077,2004,NA,.,-1,-1,0,0,0
MADISON,VA,0.43230000138282776,2008,NA,.,-1,0,0,0,0
MADISON,VA,0.4054878056049347,2012,NA,.,1,1,0,0,0
MANASSAS,VA,0.5674465894699097,2012,NA,.,1,1,0,0,0
MANASSAS PARK,VA,0.6288649439811707,2012,NA,.,1,1,0,0,0
MANCHESTER,VA,0.6340000033378601,1876,NA,.,-1,0,0,0,0
MANCHESTER,VA,0.6723952889442444,1880,NA,.,-1,0,0,0,0
MANCHESTER,VA,0.5929999947547913,1884,NA,.,-1,0,0,0,0
MANCHESTER,VA,0.5492957830429077,1888,NA,.,1,1,0,0,0
MANCHESTER,VA,0.694932758808136,1892,NA,.,-1,-1,0,0,0
MANCHESTER,VA,0.5800203680992126,1896,NA,.,1,0,0,0,0
MANCHESTER,VA,0.5938144326210022,1900,NA,.,-1,-1,0,0,0
MANCHESTER,VA,0.8123732209205627,1904,NA,.,-1,0,0,0,0
MANCHESTER,VA,0.76128387451171875,1908,NA,.,-1,0,0,0,0
MARTINSVILLE,VA,0.7772177457809448,1932,NA,.,-1,-1,0,0,0
MARTINSVILLE,VA,0.7883650660514832,1936,NA,.,1,1,0,0,0
MARTINSVILLE,VA,0.7841365337371826,1940,NA,.,1,1,0,0,0
MARTINSVILLE,VA,0.7047047019004822,1944,NA,.,1,1,0,0,0
MARTINSVILLE,VA,0.5594900846481323,1948,NA,.,1,1,0,0,0
MARTINSVILLE,VA,0.4397832155227661,1952,NA,.,1,0,0,0,0
MARTINSVILLE,VA,0.39160001277923584,1956,NA,.,-1,-1,0,0,0
MARTINSVILLE,VA,0.49559998512268066,1960,NA,.,-1,0,0,0,0
MARTINSVILLE,VA,0.6197999715805054,1964,NA,.,1,1,0,0,0
MARTINSVILLE,VA,0.510200023651123,1968,NA,.,1,0,0,0,0
MARTINSVILLE,VA,0.37139999866485596,1972,NA,.,-1,-1,0,0,0
MARTINSVILLE,VA,0.5259000062942505,1976,NA,.,-1,-1,0,0,0
MARTINSVILLE,VA,0.492900013923645,1980,NA,.,1,1,0,0,0
MARTINSVILLE,VA,0.4099999964237213,1984,NA,.,-1,-1,0,0,0
MARTINSVILLE,VA,0.45399999618530273,1988,NA,.,-1,0,0,0,0
MARTINSVILLE,VA,0.5332000255584717,1992,NA,.,-1,-1,0,0,0
MARTINSVILLE,VA,0.5458999872207642,1996,NA,.,1,1,0,0,0
MARTINSVILLE,VA,0.5435000061988831,2e3,NA,.,1,0,0,0,0
MARTINSVILLE,VA,0.544700026512146,2004,NA,.,-1,-1,0,0,0
MARTINSVILLE,VA,0.641700029373169,2008,NA,.,-1,0,0,0,0
MARTINSVILLE,VA,0.625127375125885,2012,NA,.,1,1,0,0,0
MATHEWS,VA,0.5950000286102295,1872,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.6980000138282776,1876,NA,.,-1,0,0,0,1
MATHEWS,VA,0.7050592303276062,1880,NA,.,-1,0,0,0,1
MATHEWS,VA,0.6480000019073486,1884,NA,.,-1,0,0,0,1
MATHEWS,VA,0.624621570110321,1888,NA,.,1,1,0,0,1
MATHEWS,VA,0.6119873523712158,1892,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.6426364779472351,1896,NA,.,1,0,0,0,1
MATHEWS,VA,0.7120581865310669,1900,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.7966976165771484,1904,NA,.,-1,0,0,0,1
MATHEWS,VA,0.8702213168144226,1908,NA,.,-1,0,0,0,1
MATHEWS,VA,0.9205508232116699,1912,0.8690000176429749,.,-1,-1,0,0,1
MATHEWS,VA,0.8587512969970703,1916,NA,.,1,1,0,0,1
MATHEWS,VA,0.7431192398071289,1920,NA,.,1,0,0,0,1
MATHEWS,VA,0.7765419483184814,1924,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.33500000834465027,1928,NA,.,-1,0,0,0,1
MATHEWS,VA,0.5718623399734497,1932,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.5788944363594055,1936,NA,.,1,1,0,0,1
MATHEWS,VA,0.6287726163864136,1940,NA,.,1,1,0,0,1
MATHEWS,VA,0.5559999942779541,1944,NA,.,1,1,0,0,1
MATHEWS,VA,0.48313385248184204,1948,NA,.,1,1,0,0,1
MATHEWS,VA,0.3591570556163788,1952,NA,.,1,0,0,0,1
MATHEWS,VA,0.2851000130176544,1956,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.3894999921321869,1960,NA,.,-1,0,0,0,1
MATHEWS,VA,0.4973999857902527,1964,NA,.,1,1,0,0,1
MATHEWS,VA,0.34549999237060547,1968,NA,.,1,0,0,0,1
MATHEWS,VA,0.25220000743865967,1972,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.40689998865127563,1976,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.3709999918937683,1980,NA,.,1,1,0,0,1
MATHEWS,VA,0.2782999873161316,1984,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.30979999899864197,1988,NA,.,-1,0,0,0,1
MATHEWS,VA,0.39149999618530273,1992,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.4207000136375427,1996,NA,.,1,1,0,0,1
MATHEWS,VA,0.336899995803833,2e3,NA,.,1,0,0,0,1
MATHEWS,VA,0.3124000132083893,2004,NA,.,-1,-1,0,0,1
MATHEWS,VA,0.3587999939918518,2008,NA,.,-1,0,0,0,1
MATHEWS,VA,0.3412158787250519,2012,NA,.,1,1,0,0,1
MECKLENBURG,VA,0.3449999988079071,1872,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.414000004529953,1876,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.26940131187438965,1880,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.41499999165534973,1884,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.4032096266746521,1888,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.4751772880554199,1892,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.47129908204078674,1896,NA,.,1,0,0,0,0
MECKLENBURG,VA,0.477477490901947,1900,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.7750759720802307,1904,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.7989949584007263,1908,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.844660222530365,1912,0.7861446142196655,.,-1,-1,0,0,0
MECKLENBURG,VA,0.855566680431366,1916,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.8595787286758423,1920,NA,.,1,0,0,0,0
MECKLENBURG,VA,0.8523761630058289,1924,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.6909999847412109,1928,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.8883299827575684,1932,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.9309309124946594,1936,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.8858858942985535,1940,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.8560000061988831,1944,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.8048780560493469,1948,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.5718176364898682,1952,NA,.,1,0,0,0,0
MECKLENBURG,VA,0.5722000002861023,1956,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.5667999982833862,1960,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.39419999718666077,1964,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.49230000376701355,1968,NA,.,1,0,0,0,0
MECKLENBURG,VA,0.3052999973297119,1972,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.4796000123023987,1976,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.43849998712539673,1980,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.33660000562667847,1984,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.35749998688697815,1988,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.4417000114917755,1992,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.47189998626708984,1996,NA,.,1,1,0,0,0
MECKLENBURG,VA,0.42089998722076416,2e3,NA,.,1,0,0,0,0
MECKLENBURG,VA,0.4196999967098236,2004,NA,.,-1,-1,0,0,0
MECKLENBURG,VA,0.47690001130104065,2008,NA,.,-1,0,0,0,0
MECKLENBURG,VA,0.46466895937919617,2012,NA,.,1,1,0,0,0
MIDDLESEX,VA,0.4220000207424164,1872,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.4950000047683716,1876,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.5255767703056335,1880,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.4468937814235687,1884,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.41129031777381897,1888,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.48227712512016296,1892,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.5030180811882019,1896,NA,.,1,0,0,0,1
MIDDLESEX,VA,0.5172054171562195,1900,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.7334669232368469,1904,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.7160000205039978,1908,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.7453027367591858,1912,0.7139999866485596,.,-1,-1,0,0,1
MIDDLESEX,VA,0.7059999704360962,1916,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.7204408645629883,1920,NA,.,1,0,0,0,1
MIDDLESEX,VA,0.8488844037055969,1924,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.5550000071525574,1928,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.8242548704147339,1932,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.8418932557106018,1936,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.8236472606658936,1940,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.7710843682289124,1944,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.6280193328857422,1948,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.41833752393722534,1952,NA,.,1,0,0,0,1
MIDDLESEX,VA,0.3192000091075897,1956,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.4108999967575073,1960,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.4884999990463257,1964,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.4154999852180481,1968,NA,.,1,0,0,0,1
MIDDLESEX,VA,0.29899999499320984,1972,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.44929999113082886,1976,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.43529999256134033,1980,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.3158999979496002,1984,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.34610000252723694,1988,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.4180000126361847,1992,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.4431999921798706,1996,NA,.,1,1,0,0,1
MIDDLESEX,VA,0.3700999915599823,2e3,NA,.,1,0,0,0,1
MIDDLESEX,VA,0.3646000027656555,2004,NA,.,-1,-1,0,0,1
MIDDLESEX,VA,0.4027999937534332,2008,NA,.,-1,0,0,0,1
MIDDLESEX,VA,0.39573603868484497,2012,NA,.,1,1,0,0,1
MONTGOMERY,VA,0.47200000286102295,1872,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.6449999809265137,1876,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.5989782810211182,1880,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.5195586681365967,1884,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.4679284989833832,1888,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.5328719615936279,1892,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.45240533351898193,1896,NA,.,1,0,0,0,0
MONTGOMERY,VA,0.44188374280929565,1900,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.4727085530757904,1904,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.48036253452301025,1908,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.6620370745658875,1912,0.4373088777065277,.,-1,-1,0,0,0
MONTGOMERY,VA,0.4622356593608856,1916,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.4549138844013214,1920,NA,.,1,0,0,0,0
MONTGOMERY,VA,0.5427394509315491,1924,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.34200000762939453,1928,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.5424769520759583,1932,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.4969758093357086,1936,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.5341365337371826,1940,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.4603014886379242,1944,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.35217392444610596,1948,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.29188376665115356,1952,NA,.,1,0,0,0,0
MONTGOMERY,VA,0.2867000102996826,1956,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.33559998869895935,1960,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.45680001378059387,1964,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.27559998631477356,1968,NA,.,1,0,0,0,0
MONTGOMERY,VA,0.2831000089645386,1972,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.4860999882221222,1976,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.4754999876022339,1980,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.3668999969959259,1984,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.4194999933242798,1988,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.5012000203132629,1992,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.5081999897956848,1996,NA,.,1,1,0,0,0
MONTGOMERY,VA,0.45579999685287476,2e3,NA,.,1,0,0,0,0
MONTGOMERY,VA,0.4528000056743622,2004,NA,.,-1,-1,0,0,0
MONTGOMERY,VA,0.5249999761581421,2008,NA,.,-1,0,0,0,0
MONTGOMERY,VA,0.49871546030044556,2012,NA,.,1,1,0,0,0
NANSEMOND,VA,0.4690000116825104,1872,NA,.,-1,-1,0,0,0
NANSEMOND,VA,0.5770000219345093,1876,NA,.,-1,0,0,0,0
NANSEMOND,VA,0.349030464887619,1880,NA,.,-1,0,0,0,0
NANSEMOND,VA,0.4009999930858612,1884,NA,.,-1,0,0,0,0
NANSEMOND,VA,0.39800000190734863,1888,NA,.,1,1,0,0,0
NANSEMOND,VA,0.5438033938407898,1892,NA,.,-1,-1,0,0,0
NANSEMOND,VA,0.5509586334228516,1896,NA,.,1,0,0,0,0
NANSEMOND,VA,0.5989949703216553,1900,NA,.,-1,-1,0,0,0
NANSEMOND,VA,0.7843530774116516,1904,NA,.,-1,0,0,0,0
NANSEMOND,VA,0.7595959305763245,1908,NA,.,-1,0,0,0,0
NANSEMOND,VA,0.9117318391799927,1912,0.8225806355476379,NANSEMOND WITHOUT SUFFOLK,-1,-1,0,0,0
NANSEMOND,VA,0.9049999713897705,1916,NA,NANSEMOND WITHOUT SUFFOLK,1,1,0,0,0
NANSEMOND,VA,0.7400000095367432,1920,NA,NANSEMOND WITHOUT SUFFOLK,1,0,0,0,0
NANSEMOND,VA,0.844739556312561,1924,NA,NANSEMOND WITHOUT SUFFOLK,-1,-1,0,0,0
NANSEMOND,VA,0.5320000052452087,1928,NA,NANSEMOND WITHOUT SUFFOLK,-1,0,0,0,0
NANSEMOND,VA,0.8654618263244629,1932,NA,NANSEMOND WITHOUT SUFFOLK,-1,-1,0,0,0
NANSEMOND,VA,0.8939999938011169,1936,NA,NANSEMOND WITHOUT SUFFOLK,1,1,0,0,0
NANSEMOND,VA,0.9159159064292908,1940,NA,NANSEMOND WITHOUT SUFFOLK,1,1,0,0,0
NANSEMOND,VA,0.7990000247955322,1944,NA,NANSEMOND WITHOUT SUFFOLK,1,1,0,0,0
NANSEMOND,VA,0.8366228342056274,1948,NA,NANSEMOND WITHOUT SUFFOLK,1,1,0,0,0
NANSEMOND,VA,0.668949544429779,1952,NA,NANSEMOND WITHOUT SUFFOLK,1,0,0,0,0
NANSEMOND,VA,0.5870000123977661,1956,NA,NANSEMOND WITHOUT SUFFOLK,-1,-1,0,0,0
NANSEMOND,VA,0.7455999851226807,1960,NA,NANSEMOND WITHOUT SUFFOLK,-1,0,0,0,0
NANSEMOND,VA,0.6496999859809875,1964,NA,NANSEMOND WITHOUT SUFFOLK,1,1,0,0,0
NANSEMOND,VA,0.6651999950408936,1968,NA,NANSEMOND WITHOUT SUFFOLK,1,0,0,0,0
NANSEMOND,VA,0.4052000045776367,1972,NA,NANSEMOND WITHOUT SUFFOLK,-1,-1,0,0,0
NELSON,VA,0.5150300860404968,1872,NA,.,-1,-1,0,0,0
NELSON,VA,0.6069999933242798,1876,NA,.,-1,0,0,0,0
NELSON,VA,0.60906219482421875,1880,NA,.,-1,0,0,0,0
NELSON,VA,0.5709999799728394,1884,NA,.,-1,0,0,0,0
NELSON,VA,0.5590000152587891,1888,NA,.,1,1,0,0,0
NELSON,VA,0.5798319578170776,1892,NA,.,-1,-1,0,0,0
NELSON,VA,0.5579268336296082,1896,NA,.,1,0,0,0,0
NELSON,VA,0.5681362748146057,1900,NA,.,-1,-1,0,0,0
NELSON,VA,0.7592778205871582,1904,NA,.,-1,0,0,0,0
NELSON,VA,0.7065326571464539,1908,NA,.,-1,0,0,0,0
NELSON,VA,0.8122904896736145,1912,0.7321248650550842,.,-1,-1,0,0,0
NELSON,VA,0.8100000023841858,1916,NA,.,1,1,0,0,0
NELSON,VA,0.7127127051353455,1920,NA,.,1,0,0,0,0
NELSON,VA,0.7482014298439026,1924,NA,.,-1,-1,0,0,0
NELSON,VA,0.6629999876022339,1928,NA,.,-1,0,0,0,0
NELSON,VA,0.8594377636909485,1932,NA,.,-1,-1,0,0,0
NELSON,VA,0.7645290493965149,1936,NA,.,1,1,0,0,0
NELSON,VA,0.7963891625404358,1940,NA,.,1,1,0,0,0
NELSON,VA,0.7647647857666016,1944,NA,.,1,1,0,0,0
NELSON,VA,0.7646408677101135,1948,NA,.,1,1,0,0,0
NELSON,VA,0.622853696346283,1952,NA,.,1,0,0,0,0
NELSON,VA,0.6139000058174133,1956,NA,.,-1,-1,0,0,0
NELSON,VA,0.6563000082969666,1960,NA,.,-1,0,0,0,0
NELSON,VA,0.6467999815940857,1964,NA,.,1,1,0,0,0
NELSON,VA,0.49779999256134033,1968,NA,.,1,0,0,0,0
NELSON,VA,0.3077999949455261,1972,NA,.,-1,-1,0,0,0
NELSON,VA,0.6154000163078308,1976,NA,.,-1,-1,0,0,0
NELSON,VA,0.5636000037193298,1980,NA,.,1,1,0,0,0
NELSON,VA,0.4212000072002411,1984,NA,.,-1,-1,0,0,0
NELSON,VA,0.47589999437332153,1988,NA,.,-1,0,0,0,0
NELSON,VA,0.5450000166893005,1992,NA,.,-1,-1,0,0,0
NELSON,VA,0.5831999778747559,1996,NA,.,1,1,0,0,0
NELSON,VA,0.49950000643730164,2e3,NA,.,1,0,0,0,0
NELSON,VA,0.5002999901771545,2004,NA,.,-1,-1,0,0,0
NELSON,VA,0.5462999939918518,2008,NA,.,-1,0,0,0,0
NELSON,VA,0.5138211250305176,2012,NA,.,1,1,0,0,0
NEW KENT,VA,0.43299999833106995,1872,NA,.,-1,-1,0,0,0
NEW KENT,VA,0.4650000035762787,1876,NA,.,-1,0,0,0,0
NEW KENT,VA,0.22842639684677124,1880,NA,.,-1,0,0,0,0
NEW KENT,VA,0.3890000283718109,1884,NA,.,-1,0,0,0,0
NEW KENT,VA,0.35216954350471497,1888,NA,.,1,1,0,0,0
NEW KENT,VA,0.41649484634399414,1892,NA,.,-1,-1,0,0,0
NEW KENT,VA,0.45252525806427,1896,NA,.,1,0,0,0,0
NEW KENT,VA,0.3867735266685486,1900,NA,.,-1,-1,0,0,0
NEW KENT,VA,0.6291457414627075,1904,NA,.,-1,0,0,0,0
NEW KENT,VA,0.5479999780654907,1908,NA,.,-1,0,0,0,0
NEW KENT,VA,0.8416458964347839,1912,0.6777108311653137,.,-1,-1,0,0,0
NEW KENT,VA,0.7358299493789673,1916,NA,.,1,1,0,0,0
NEW KENT,VA,0.6349999904632568,1920,NA,.,1,0,0,0,0
NEW KENT,VA,0.6744186282157898,1924,NA,.,-1,-1,0,0,0
NEW KENT,VA,0.4509999752044678,1928,NA,.,-1,0,0,0,0
NEW KENT,VA,0.7132725715637207,1932,NA,.,-1,-1,0,0,0
NEW KENT,VA,0.718999981880188,1936,NA,.,1,1,0,0,0
NEW KENT,VA,0.6830000281333923,1940,NA,.,1,1,0,0,0
NEW KENT,VA,0.6759999990463257,1944,NA,.,1,1,0,0,0
NEW KENT,VA,0.6646115779876709,1948,NA,.,1,1,0,0,0
NEW KENT,VA,0.46783626079559326,1952,NA,.,1,0,0,0,0
NEW KENT,VA,0.25870001316070557,1956,NA,.,-1,-1,0,0,0
NEW KENT,VA,0.47769999504089355,1960,NA,.,-1,0,0,0,0
NEW KENT,VA,0.5026000142097473,1964,NA,.,1,1,0,0,0
NEW KENT,VA,0.5925999879837036,1968,NA,.,1,0,0,0,0
NEW KENT,VA,0.3160000145435333,1972,NA,.,-1,-1,0,0,0
NEW KENT,VA,0.5152000188827515,1976,NA,.,-1,-1,0,0,0
NEW KENT,VA,0.4090999960899353,1980,NA,.,1,1,0,0,0
NEW KENT,VA,0.3100999891757965,1984,NA,.,-1,-1,0,0,0
